game.GameHandler.start(GameHandler.java:36)		Begining game
game.GameHandler.playGame(GameHandler.java:154)		0 got 2 points and has 7
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [Queen of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [Ace of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [Ace of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 31| 2: 23| 3: 2
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [10 of Clubs, Queen of Clubs, Ace of Hearts, Ace of Clubs]
game.GameHandler.playGame(GameHandler.java:152)		3 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		3 got 1 points and has 15
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: []
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 32| 2: 23| 3: 2
game.GameHandler.start(GameHandler.java:64)		Scores: | 0: 23| 1: 2| 2: 47| 3: 32
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [4 of Hearts, 5 of Hearts, 6 of Hearts, 7 of Hearts, 2 of Spades, 8 of Spades, 10 of Spades, Queen of Spades, 4 of Diamonds, 8 of Diamonds, 9 of Diamonds, Queen of Diamonds, 8 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [10 of Hearts, Jack of Hearts, Queen of Hearts, 6 of Spades, 5 of Diamonds, 6 of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [2 of Hearts, 3 of Hearts, 9 of Hearts, 5 of Spades, 7 of Spades, 9 of Spades, Jack of Spades, Ace of Spades, 2 of Diamonds, 3 of Diamonds, King of Diamonds, 2 of Clubs, Jack of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [8 of Hearts, King of Hearts, Ace of Hearts, 3 of Spades, 4 of Spades, King of Spades, 7 of Diamonds, 10 of Diamonds, Jack of Diamonds, Ace of Diamonds, 4 of Clubs, 6 of Clubs, King of Clubs]
game.GameHandler.pass(GameHandler.java:240)		0 is Passing [Queen of Spades, Queen of Diamonds, 10 of Spades]
game.GameHandler.pass(GameHandler.java:240)		1 is Passing [Ace of Clubs, Queen of Hearts, Queen of Clubs]
game.GameHandler.pass(GameHandler.java:240)		2 is Passing [Ace of Spades, King of Diamonds, Jack of Spades]
game.GameHandler.pass(GameHandler.java:240)		3 is Passing [King of Clubs, Ace of Hearts, Ace of Diamonds]
game.GameHandler.pass(GameHandler.java:243)		dir -1
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [4 of Hearts, 5 of Hearts, 6 of Hearts, 7 of Hearts, Queen of Hearts, 2 of Spades, 8 of Spades, 4 of Diamonds, 8 of Diamonds, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [10 of Hearts, Jack of Hearts, 6 of Spades, Jack of Spades, Ace of Spades, 5 of Diamonds, 6 of Diamonds, King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [2 of Hearts, 3 of Hearts, 9 of Hearts, Ace of Hearts, 5 of Spades, 7 of Spades, 9 of Spades, 2 of Diamonds, 3 of Diamonds, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [8 of Hearts, King of Hearts, 3 of Spades, 4 of Spades, 10 of Spades, Queen of Spades, King of Spades, 7 of Diamonds, 10 of Diamonds, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.start(GameHandler.java:57)		Pass 1
game.GameHandler.whoFirst(GameHandler.java:108)		0 is going first
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [4 of Hearts, 5 of Hearts, 6 of Hearts, 7 of Hearts, Queen of Hearts, 2 of Spades, 8 of Spades, 4 of Diamonds, 8 of Diamonds, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [10 of Hearts, Jack of Hearts, 6 of Spades, Jack of Spades, Ace of Spades, 5 of Diamonds, 6 of Diamonds, King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [2 of Hearts, 3 of Hearts, 9 of Hearts, Ace of Hearts, 5 of Spades, 7 of Spades, 9 of Spades, 2 of Diamonds, 3 of Diamonds, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [8 of Hearts, King of Hearts, 3 of Spades, 4 of Spades, 10 of Spades, Queen of Spades, King of Spades, 7 of Diamonds, 10 of Diamonds, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.playGame(GameHandler.java:128)		Start hand
game.GameHandler.playGame(GameHandler.java:135)		Table: [2 of Spades, 6 of Spades, 5 of Spades, 3 of Spades]
game.GameHandler.playGame(GameHandler.java:136)		1 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:139)		1 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [4 of Hearts, 5 of Hearts, 6 of Hearts, 7 of Hearts, Queen of Hearts, 8 of Spades, 4 of Diamonds, 8 of Diamonds, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [10 of Hearts, Jack of Hearts, Jack of Spades, Ace of Spades, 5 of Diamonds, 6 of Diamonds, King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [2 of Hearts, 3 of Hearts, 9 of Hearts, Ace of Hearts, 7 of Spades, 9 of Spades, 2 of Diamonds, 3 of Diamonds, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [8 of Hearts, King of Hearts, 4 of Spades, 10 of Spades, Queen of Spades, King of Spades, 7 of Diamonds, 10 of Diamonds, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.playGame(GameHandler.java:141)		Running: | 0: 47| 1: 32| 2: 23| 3: 2
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Jack of Spades, 7 of Spades, 4 of Spades, 8 of Spades]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [10 of Hearts, Jack of Hearts, Ace of Spades, 5 of Diamonds, 6 of Diamonds, King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [2 of Hearts, 3 of Hearts, 9 of Hearts, Ace of Hearts, 9 of Spades, 2 of Diamonds, 3 of Diamonds, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [8 of Hearts, King of Hearts, 10 of Spades, Queen of Spades, King of Spades, 7 of Diamonds, 10 of Diamonds, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [4 of Hearts, 5 of Hearts, 6 of Hearts, 7 of Hearts, Queen of Hearts, 4 of Diamonds, 8 of Diamonds, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 32| 2: 23| 3: 2
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Ace of Spades, 9 of Spades, 10 of Spades, 4 of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 1 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [10 of Hearts, Jack of Hearts, 5 of Diamonds, 6 of Diamonds, King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [2 of Hearts, 3 of Hearts, 9 of Hearts, Ace of Hearts, 2 of Diamonds, 3 of Diamonds, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [8 of Hearts, King of Hearts, Queen of Spades, King of Spades, 7 of Diamonds, 10 of Diamonds, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [5 of Hearts, 6 of Hearts, 7 of Hearts, Queen of Hearts, 4 of Diamonds, 8 of Diamonds, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 32| 2: 23| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [5 of Diamonds, 2 of Diamonds, 7 of Diamonds, 4 of Diamonds]
game.GameHandler.playGame(GameHandler.java:152)		2 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		2 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [10 of Hearts, Jack of Hearts, 6 of Diamonds, King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [2 of Hearts, 3 of Hearts, 9 of Hearts, Ace of Hearts, 3 of Diamonds, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [8 of Hearts, King of Hearts, Queen of Spades, King of Spades, 10 of Diamonds, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [5 of Hearts, 6 of Hearts, 7 of Hearts, Queen of Hearts, 8 of Diamonds, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 32| 2: 23| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Queen of Spades, 5 of Hearts, 10 of Hearts, 2 of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:166)		Hearts: 3 | Queen: Yes
game.GameHandler.playGame(GameHandler.java:154)		0 got 16 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [8 of Hearts, King of Hearts, King of Spades, 10 of Diamonds, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [6 of Hearts, 7 of Hearts, Queen of Hearts, 8 of Diamonds, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [Jack of Hearts, 6 of Diamonds, King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [3 of Hearts, 9 of Hearts, Ace of Hearts, 3 of Diamonds, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 48| 2: 23| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [King of Spades, 6 of Hearts, Jack of Hearts, 3 of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 3 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 3 points and has 16
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [8 of Hearts, King of Hearts, 10 of Diamonds, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [7 of Hearts, Queen of Hearts, 8 of Diamonds, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [6 of Diamonds, King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [9 of Hearts, Ace of Hearts, 3 of Diamonds, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 51| 2: 23| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [10 of Diamonds, 8 of Diamonds, 6 of Diamonds, 3 of Diamonds]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 0 points and has 19
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [8 of Hearts, King of Hearts, Jack of Diamonds, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [7 of Hearts, Queen of Hearts, 9 of Diamonds, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [King of Diamonds, 3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [9 of Hearts, Ace of Hearts, Ace of Diamonds, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 51| 2: 23| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Jack of Diamonds, 9 of Diamonds, King of Diamonds, Ace of Diamonds]
game.GameHandler.playGame(GameHandler.java:152)		3 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		3 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [8 of Hearts, King of Hearts, Queen of Diamonds, 4 of Clubs, 6 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [7 of Hearts, Queen of Hearts, 8 of Clubs, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [3 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [9 of Hearts, Ace of Hearts, 2 of Clubs, Jack of Clubs, King of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 51| 2: 23| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [2 of Clubs, 4 of Clubs, 8 of Clubs, 3 of Clubs]
game.GameHandler.playGame(GameHandler.java:152)		2 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		2 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [9 of Hearts, Ace of Hearts, Jack of Clubs, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [8 of Hearts, King of Hearts, Queen of Diamonds, 6 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [7 of Hearts, Queen of Hearts, Queen of Clubs, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [5 of Clubs, 7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 51| 2: 23| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Queen of Clubs, 5 of Clubs, Jack of Clubs, 6 of Clubs]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 0 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 0 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [7 of Hearts, Queen of Hearts, Ace of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [7 of Clubs, 9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [9 of Hearts, Ace of Hearts, King of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [8 of Hearts, King of Hearts, Queen of Diamonds]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 51| 2: 23| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Ace of Clubs, 7 of Clubs, King of Clubs, 8 of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 1 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 1 points and has 0
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [7 of Hearts, Queen of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [9 of Clubs, 10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [9 of Hearts, Ace of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [King of Hearts, Queen of Diamonds]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 51| 2: 24| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [7 of Hearts, 9 of Clubs, 9 of Hearts, King of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		3 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 3 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		3 got 3 points and has 19
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [Queen of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: [10 of Clubs]
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: [Ace of Hearts]
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: [Queen of Diamonds]
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 54| 2: 24| 3: 3
game.GameHandler.playGame(GameHandler.java:145)		Start round
game.GameHandler.playGame(GameHandler.java:151)		Table: [Queen of Diamonds, Queen of Hearts, 10 of Clubs, Ace of Hearts]
game.GameHandler.playGame(GameHandler.java:152)		0 won
game.GameHandler.score(GameHandler.java:162)		Scoreing...
game.GameHandler.score(GameHandler.java:169)		Hearts: 2 | Queen: No
game.GameHandler.playGame(GameHandler.java:154)		0 got 2 points and has 22
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	1: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	2: []
game.GameHandler.showPlayerHands(GameHandler.java:182)	3: []
game.GameHandler.playGame(GameHandler.java:157)		Running: | 0: 47| 1: 56| 2: 24| 3: 3
game.GameHandler.start(GameHandler.java:64)		Scores: | 0: 56| 1: 24| 2: 3| 3: 47
game.GameHandler.showPlayerHands(GameHandler.java:182)	0: [5 of Hearts, 7 of Hearts, King of Hearts, 3 of Spades, 8 of Spades, Jack of Spades, Queen of Spades, 2 of Diamonds, 3 of Diamonds, 5 of Diamonds, 6 of Clubs, 7 of Clubs, Ace of Clubs]
